time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,7.74909010153,6.41239787118,23.849851904,0.352298385665,6.18139545532,0.0,5.11851769697,5.5774869866,5.41998449322,0.140834576566,0.149269255139,0.0,451.83588832477,449.8033302963038,451.0863466355546,451.85951638642644
4.020000000000002,8.05711045922,6.75246415431,24.1733991246,0.361104585885,6.19051282135,0.0,5.1479057488,5.7585873736,5.36478194367,0.156565909767,0.156845152046,0.0,448.72606550757075,449.3622612850088,449.2098543273834,450.50377561228356
4.080000000000001,8.36674265111,7.10365547064,24.493989111,0.370747930893,6.19991511241,0.0,5.17218899682,5.94836458371,5.32126724265,0.167946076158,0.156423130982,0.0,453.56113230586845,453.5499366641642,453.4604822123395,454.39783959033525
4.14,8.67786519804,7.4673800599,24.8145367647,0.380388349281,6.20889026459,0.0,5.19743068544,6.17627841719,5.36270810417,0.139329595144,0.130203855644,0.0,481.62691124940983,479.6579748386743,484.34403954628124,482.2081497690829
4.199999999999998,8.98996177158,7.84320358975,25.1332493858,0.388761825055,6.21691204938,0.0,5.20506913783,6.35167018499,5.26113082258,0.140010216003,0.139892242086,0.0,435.60090585441935,436.4273598094224,437.2181020212152,437.29325325651206
4.259999999999997,9.30242372169,8.22997986657,25.4466817224,0.397842029952,6.22521165995,0.0,5.20952705362,6.5413489109,5.1864702882,0.167616280696,0.135000331641,0.0,445.3053472551965,444.9225710513874,445.3020815353307,447.5761341385875
4.319999999999996,9.61502737925,8.62847939635,25.7561637634,0.407991308485,6.2336934165,0.0,5.2097690906,6.74249781221,5.12922158448,0.172062442532,0.151739301739,0.0,451.87533465131133,453.2410821321264,451.59508050950296,451.9805531265929
4.379999999999995,9.9274430916,9.0389103212,26.0615702106,0.418136499053,6.2424152462,0.0,5.20324357476,6.93908208945,5.05074730219,0.162359150867,0.127893059594,0.0,445.6898242468295,443.75531964745517,447.21474082593335,446.45059357956166
4.439999999999993,10.2392498282,9.46065332302,26.3608993657,0.427497752658,6.25001422404,0.0,5.18967092563,7.11954388086,4.92694255312,0.138700017861,0.124041832981,0.0,430.6787399321385,430.3679541620912,431.31312663092,429.33317005652634
4.499999999999992,10.5501670425,9.89402880754,26.6543601627,0.435595820782,6.25804950989,0.0,5.17350742893,7.32662061185,4.85482152542,0.126213231173,0.148626249081,0.0,448.0502624587938,450.06105154139425,448.37092682088286,447.37157545903796
4.559999999999991,10.8599853756,10.3403845664,26.9445063033,0.443761275755,6.26645388026,0.0,5.15290005396,7.55211776727,4.81623336416,0.150793374402,0.111519256831,0.0,461.5024531103585,458.5799704841353,459.93136094143074,461.89055185254483
4.6199999999999894,11.1683975592,10.8000087667,27.2315816187,0.452508400892,6.27280925782,0.0,5.12690247554,7.76897079039,4.7524856129,0.133205864977,0.0913524770632,0.0,453.8379488274773,452.22529368410403,454.0029208603381,452.60839321104334
4.679999999999988,11.4751479593,11.2732130433,27.5158070443,0.460871752107,6.27834511268,0.0,5.09758653835,8.00461974161,4.72099184107,0.14952433605,0.0940268926162,0.0,464.7689901039596,464.9853706578819,464.8900837024825,466.1842227094596
4.739999999999987,11.7800134653,11.7582994984,27.7934159859,0.469648363532,0.0007327518558,0.0,5.06421908894,8.16539474379,4.53303236179,0.138839077417,0.0904910886759,0.0,412.0324654902491,411.72766648505683,410.0374966589652,409.10875246758314
4.799999999999986,12.0827986043,12.2537940864,28.061145826,0.477813553056,0.0066098360201,0.0,5.02819497141,8.35139375859,4.39136174621,0.129925939932,0.109766066893,0.0,425.93196972379076,427.5862623322698,428.0226744895859,427.2810631860727
4.859999999999984,12.3833173997,12.7612559936,28.3218322587,0.486183994268,0.0129918033628,0.0,4.98855914114,8.56417083421,4.29790280853,0.15387314518,0.098518354318,0.0,444.6779941280001,443.7652254655182,443.94029459167126,445.91913912701824
4.919999999999983,12.6813383915,13.2820445371,28.5778282797,0.495121519577,0.0189109286831,0.0,4.94497074989,8.7955777448,4.23467477793,0.136680908293,0.0989180177087,0.0,456.26450777044266,456.30450401699784,456.58873235294317,455.23467545995715
4.979999999999982,12.976663798,13.8162358579,28.8289862046,0.503139101033,0.024845275977,0.0,4.89874061233,9.01090870301,4.13694209967,0.126693270351,0.0988813374061,0.0,445.02748249610687,445.03287068188206,445.8188870181559,445.01815775957516
5.0399999999999805,13.2691155207,14.3634690462,29.0744088068,0.510619055932,0.0305883375238,0.0,4.84919290616,9.2302250163,4.04348611314,0.120271940469,0.0884970180215,0.0,447.7399471869755,446.901733309649,447.9037700586904,447.3950441929498
